query_id,phylum,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil16.scaffold_313969256_c1_10,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4688.0,1546,781,50.51746442432082
Soil16.scaffold_313969256_c1_10,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5238.0,1462,896,61.2859097127223
Soil16.scaffold_313969256_c1_10,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,5026.0,1477,853,57.75220040622884
Soil16.scaffold_313969256_c1_10,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5117.0,1496,878,58.68983957219251
Soil16.scaffold_313969256_c1_10,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5364.0,1452,924,63.63636363636363
Soil16.scaffold_313969256_c1_10,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4264.0,1614,703,43.556381660470876
Soil16.scaffold_313969256_c1_10,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4241.0,1608,694,43.159203980099505
Soil16.scaffold_313969256_c1_10,Bacillota,A0A941E077|unreviewed|nitrate,3,4315.0,1586,711,44.82976040353089
Soil16.scaffold_313969256_c1_10,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4461.0,1575,749,47.55555555555556
Soil16.scaffold_313969256_c1_10,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4211.0,1612,686,42.55583126550869
Soil16.scaffold_313969256_c1_10,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4353.0,1572,723,45.99236641221374
Soil16.scaffold_313969256_c1_10,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4228.0,1633,707,43.29454990814452
Soil16.scaffold_313969256_c1_10,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4124.0,1615,684,42.35294117647059
Soil16.scaffold_313969256_c1_10,Actinomycetota,U1QE67|unreviewed|nitrate,4,4043.0,1666,666,39.97599039615846
Soil16.scaffold_313969256_c1_10,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4169.0,1630,690,42.331288343558285
Soil16.scaffold_313969256_c1_10,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4034.0,1623,656,40.418977202711034
Soil16.scaffold_313969256_c1_10,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4084.0,1627,679,41.73325138291334
Soil16.scaffold_313969256_c1_10,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4100.0,1626,673,41.38991389913899
Soil16.scaffold_313969256_c1_10,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4027.0,1625,654,40.246153846153845
Soil16.scaffold_313969256_c1_10,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3316.0,1519,553,36.405529953917046
Soil16.scaffold_313969256_c1_10,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4157.0,1616,690,42.698019801980195
Soil16.scaffold_313969256_c1_10,chloroflexota,A0A949W021|unreviewed|nitrate,2,4118.0,1632,679,41.60539215686275
Soil16.scaffold_313969256_c1_10,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,3991.0,1628,655,40.23341523341523
Soil16.scaffold_313969256_c1_10,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4040.0,1612,660,40.94292803970223
Soil16.scaffold_313969256_c1_10,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4090.0,1607,682,42.43932794026136
Soil16.scaffold_313969256_c1_10,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4127.0,1612,670,41.563275434243174
Soil16.scaffold_313969256_c1_10,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4138.0,1613,687,42.5914445133292
Soil16.scaffold_313969256_c1_10,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4148.0,1609,685,42.57302672467371
Soil16.scaffold_313969256_c1_10,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3793.0,1593,621,38.983050847457626
Soil16.scaffold_313969256_c1_10,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4106.0,1615,678,41.98142414860681
Soil16.scaffold_313969256_c1_10,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4062.0,1626,667,41.02091020910209
Soil16.scaffold_313969256_c1_10,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4111.0,1619,681,42.063001852995676
Soil16.scaffold_313969256_c1_10,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3934.0,1677,636,37.924865831842574
Soil16.scaffold_313969256_c1_10,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4072.0,1627,667,40.995697602950216
Soil16.scaffold_313969256_c1_10,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4025.0,1631,665,40.772532188841204
Soil16.scaffold_313969256_c1_10,myxococcota,Q2IJW3|unreviewed|nitrate,1,4094.0,1610,679,42.173913043478265
Soil16.scaffold_313969256_c1_10,myxococcota,B4ULS9|unreviewed|nitrate,2,4093.0,1611,679,42.14773432650528
Soil16.scaffold_313969256_c1_10,myxococcota,A0A928XR34|unreviewed|nitrate,3,3994.0,1634,654,40.024479804161565
Soil16.scaffold_313969256_c1_10,myxococcota,A7HGD0|unreviewed|nitrate,4,3885.0,1644,642,39.05109489051095
Soil16.scaffold_313969256_c1_10,myxococcota,A0A947HI39|unreviewed|nitrate,5,4151.0,1626,686,42.189421894218945
Soil16.scaffold_1312607544_c1_3,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3935.0,1593,633,39.73634651600753
Soil16.scaffold_1312607544_c1_3,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3863.0,1604,618,38.5286783042394
Soil16.scaffold_1312607544_c1_3,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4121.0,1598,672,42.052565707133915
Soil16.scaffold_1312607544_c1_3,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4004.0,1579,644,40.78530715642812
Soil16.scaffold_1312607544_c1_3,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4092.0,1598,660,41.301627033792236
Soil16.scaffold_1312607544_c1_3,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4200.0,1605,700,43.613707165109034
Soil16.scaffold_1312607544_c1_3,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4218.0,1595,698,43.76175548589342
Soil16.scaffold_1312607544_c1_3,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4115.0,1580,662,41.89873417721519
Soil16.scaffold_1312607544_c1_3,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4149.0,1616,678,41.95544554455445
Soil16.scaffold_1312607544_c1_3,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4187.0,1603,688,42.919525888958205
Soil16.scaffold_1312607544_c1_3,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4414.0,1547,742,47.963800904977376
Soil16.scaffold_1312607544_c1_3,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4330.0,1543,715,46.33830200907323
Soil16.scaffold_1312607544_c1_3,Bacillota,A0A941E077|unreviewed|nitrate,3,4314.0,1544,712,46.1139896373057
Soil16.scaffold_1312607544_c1_3,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4647.0,1511,795,52.614162806088686
Soil16.scaffold_1312607544_c1_3,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4234.0,1564,700,44.75703324808184
Soil16.scaffold_1312607544_c1_3,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4940.0,1449,845,58.31608005521049
Soil16.scaffold_1312607544_c1_3,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4656.0,1523,797,52.33092580433355
Soil16.scaffold_1312607544_c1_3,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4726.0,1487,805,54.13584398117014
Soil16.scaffold_1312607544_c1_3,Actinomycetota,U1QE67|unreviewed|nitrate,4,4499.0,1565,756,48.30670926517572
Soil16.scaffold_1312607544_c1_3,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4681.0,1503,796,52.96074517631404
Soil16.scaffold_1312607544_c1_3,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4046.0,1591,665,41.79761156505343
Soil16.scaffold_1312607544_c1_3,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4079.0,1581,665,42.061986084756484
Soil16.scaffold_1312607544_c1_3,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4086.0,1579,666,42.1785940468651
Soil16.scaffold_1312607544_c1_3,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4044.0,1591,663,41.671904462602136
Soil16.scaffold_1312607544_c1_3,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3297.0,1478,547,37.00947225981056
Soil16.scaffold_1312607544_c1_3,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4049.0,1582,660,41.719342604298355
Soil16.scaffold_1312607544_c1_3,chloroflexota,A0A949W021|unreviewed|nitrate,2,4065.0,1592,669,42.02261306532663
Soil16.scaffold_1312607544_c1_3,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4063.0,1574,674,42.82083862770013
Soil16.scaffold_1312607544_c1_3,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4059.0,1577,664,42.10526315789473
Soil16.scaffold_1312607544_c1_3,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4085.0,1564,670,42.8388746803069
Soil16.scaffold_1312607544_c1_3,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4047.0,1600,673,42.0625
Soil16.scaffold_1312607544_c1_3,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4016.0,1595,656,41.12852664576803
Soil16.scaffold_1312607544_c1_3,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3978.0,1597,652,40.82654978083907
Soil16.scaffold_1312607544_c1_3,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3656.0,1566,600,38.31417624521073
Soil16.scaffold_1312607544_c1_3,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4003.0,1588,656,41.30982367758186
Soil16.scaffold_1312607544_c1_3,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4011.0,1589,659,41.47262429200755
Soil16.scaffold_1312607544_c1_3,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4077.0,1575,674,42.7936507936508
Soil16.scaffold_1312607544_c1_3,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4020.0,1637,665,40.623091020158824
Soil16.scaffold_1312607544_c1_3,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4068.0,1579,658,41.67194426852438
Soil16.scaffold_1312607544_c1_3,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3936.0,1599,636,39.77485928705441
Soil16.scaffold_1312607544_c1_3,myxococcota,Q2IJW3|unreviewed|nitrate,1,4030.0,1584,670,42.29797979797979
Soil16.scaffold_1312607544_c1_3,myxococcota,B4ULS9|unreviewed|nitrate,2,4029.0,1587,672,42.34404536862004
Soil16.scaffold_1312607544_c1_3,myxococcota,A0A928XR34|unreviewed|nitrate,3,3943.0,1595,636,39.87460815047022
Soil16.scaffold_1312607544_c1_3,myxococcota,A7HGD0|unreviewed|nitrate,4,3974.0,1591,671,42.17473287240729
Soil16.scaffold_1312607544_c1_3,myxococcota,A0A947HI39|unreviewed|nitrate,5,4040.0,1598,662,41.42678347934919
Soil17.scaffold_1045002370_c1_23,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3983.0,1593,647,40.61519146264909
Soil17.scaffold_1045002370_c1_23,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3973.0,1602,644,40.19975031210986
Soil17.scaffold_1045002370_c1_23,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4243.0,1588,702,44.20654911838791
Soil17.scaffold_1045002370_c1_23,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4093.0,1576,674,42.766497461928935
Soil17.scaffold_1045002370_c1_23,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4264.0,1590,706,44.40251572327044
Soil17.scaffold_1045002370_c1_23,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4136.0,1607,678,42.19041692594897
Soil17.scaffold_1045002370_c1_23,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4223.0,1608,695,43.22139303482587
Soil17.scaffold_1045002370_c1_23,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4180.0,1604,696,43.391521197007485
Soil17.scaffold_1045002370_c1_23,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4260.0,1615,710,43.962848297213625
Soil17.scaffold_1045002370_c1_23,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4206.0,1617,698,43.166357452071736
Soil17.scaffold_1045002370_c1_23,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,5640.0,1352,990,73.22485207100591
Soil17.scaffold_1045002370_c1_23,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4525.0,1526,756,49.54128440366973
Soil17.scaffold_1045002370_c1_23,Bacillota,A0A941E077|unreviewed|nitrate,3,4396.0,1542,730,47.341115434500644
Soil17.scaffold_1045002370_c1_23,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4620.0,1520,779,51.24999999999999
Soil17.scaffold_1045002370_c1_23,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4402.0,1556,727,46.72236503856041
Soil17.scaffold_1045002370_c1_23,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4404.0,1532,740,48.30287206266319
Soil17.scaffold_1045002370_c1_23,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4262.0,1597,717,44.89668127739512
Soil17.scaffold_1045002370_c1_23,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4255.0,1568,715,45.599489795918366
Soil17.scaffold_1045002370_c1_23,Actinomycetota,U1QE67|unreviewed|nitrate,4,4110.0,1638,685,41.81929181929182
Soil17.scaffold_1045002370_c1_23,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4179.0,1592,691,43.404522613065325
Soil17.scaffold_1045002370_c1_23,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4061.0,1592,665,41.7713567839196
Soil17.scaffold_1045002370_c1_23,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4154.0,1586,690,43.505674653215635
Soil17.scaffold_1045002370_c1_23,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4111.0,1591,670,42.11187932118165
Soil17.scaffold_1045002370_c1_23,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4075.0,1591,668,41.98617221873036
Soil17.scaffold_1045002370_c1_23,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3284.0,1484,543,36.59029649595688
Soil17.scaffold_1045002370_c1_23,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4093.0,1585,669,42.208201892744476
Soil17.scaffold_1045002370_c1_23,chloroflexota,A0A949W021|unreviewed|nitrate,2,4082.0,1613,665,41.2275263484191
Soil17.scaffold_1045002370_c1_23,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4082.0,1570,661,42.10191082802548
Soil17.scaffold_1045002370_c1_23,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4087.0,1574,661,41.99491740787802
Soil17.scaffold_1045002370_c1_23,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4081.0,1575,663,42.095238095238095
Soil17.scaffold_1045002370_c1_23,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,3984.0,1601,648,40.47470331043098
Soil17.scaffold_1045002370_c1_23,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3923.0,1611,643,39.9130974549969
Soil17.scaffold_1045002370_c1_23,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3943.0,1599,642,40.150093808630395
Soil17.scaffold_1045002370_c1_23,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3609.0,1575,581,36.888888888888886
Soil17.scaffold_1045002370_c1_23,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3898.0,1614,641,39.71499380421314
Soil17.scaffold_1045002370_c1_23,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4037.0,1584,657,41.47727272727273
Soil17.scaffold_1045002370_c1_23,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4083.0,1577,673,42.67596702599874
Soil17.scaffold_1045002370_c1_23,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4008.0,1635,657,40.18348623853211
Soil17.scaffold_1045002370_c1_23,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4105.0,1582,669,42.288242730720604
Soil17.scaffold_1045002370_c1_23,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3983.0,1592,645,40.515075376884425
Soil17.scaffold_1045002370_c1_23,myxococcota,Q2IJW3|unreviewed|nitrate,1,3962.0,1599,647,40.46278924327705
Soil17.scaffold_1045002370_c1_23,myxococcota,B4ULS9|unreviewed|nitrate,2,3976.0,1602,653,40.76154806491885
Soil17.scaffold_1045002370_c1_23,myxococcota,A0A928XR34|unreviewed|nitrate,3,3998.0,1584,648,40.909090909090914
Soil17.scaffold_1045002370_c1_23,myxococcota,A7HGD0|unreviewed|nitrate,4,3865.0,1620,636,39.25925925925926
Soil17.scaffold_1045002370_c1_23,myxococcota,A0A947HI39|unreviewed|nitrate,5,3993.0,1610,652,40.49689440993789
Soil17.scaffold_918557319_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4004.0,1577,651,41.28091312618897
Soil17.scaffold_918557319_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4036.0,1570,658,41.910828025477706
Soil17.scaffold_918557319_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4348.0,1560,727,46.6025641025641
Soil17.scaffold_918557319_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4085.0,1580,673,42.59493670886076
Soil17.scaffold_918557319_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4304.0,1566,715,45.65772669220945
Soil17.scaffold_918557319_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4282.0,1585,714,45.04731861198738
Soil17.scaffold_918557319_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4379.0,1568,723,46.109693877551024
Soil17.scaffold_918557319_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4329.0,1575,725,46.03174603174603
Soil17.scaffold_918557319_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4393.0,1587,737,46.43982356647763
Soil17.scaffold_918557319_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4327.0,1591,727,45.69453174104337
Soil17.scaffold_918557319_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4496.0,1523,747,49.04793171372292
Soil17.scaffold_918557319_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4665.0,1494,778,52.07496653279786
Soil17.scaffold_918557319_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4935.0,1447,839,57.98203178991016
Soil17.scaffold_918557319_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,5096.0,1422,875,61.533052039381154
Soil17.scaffold_918557319_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4635.0,1512,766,50.661375661375665
Soil17.scaffold_918557319_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4518.0,1501,757,50.43304463690873
Soil17.scaffold_918557319_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4360.0,1558,733,47.04749679075738
Soil17.scaffold_918557319_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4376.0,1529,737,48.201438848920866
Soil17.scaffold_918557319_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4202.0,1602,693,43.258426966292134
Soil17.scaffold_918557319_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4279.0,1560,712,45.64102564102564
Soil17.scaffold_918557319_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4043.0,1583,664,41.94567277321541
Soil17.scaffold_918557319_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4151.0,1567,684,43.65028717294193
Soil17.scaffold_918557319_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4112.0,1578,674,42.71229404309253
Soil17.scaffold_918557319_c1_2,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4055.0,1584,668,42.17171717171717
Soil17.scaffold_918557319_c1_2,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3323.0,1465,549,37.47440273037543
Soil17.scaffold_918557319_c1_2,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4145.0,1573,681,43.293070565797834
Soil17.scaffold_918557319_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,4122.0,1589,677,42.605412208936436
Soil17.scaffold_918557319_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4109.0,1555,678,43.60128617363344
Soil17.scaffold_918557319_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4172.0,1557,691,44.38021836865767
Soil17.scaffold_918557319_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4139.0,1562,687,43.9820742637644
Soil17.scaffold_918557319_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4147.0,1569,678,43.21223709369025
Soil17.scaffold_918557319_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4094.0,1577,677,42.92961318960051
Soil17.scaffold_918557319_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4157.0,1572,690,43.89312977099237
Soil17.scaffold_918557319_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3746.0,1559,616,39.51250801796023
Soil17.scaffold_918557319_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4070.0,1581,674,42.63124604680582
Soil17.scaffold_918557319_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4040.0,1592,672,42.211055276381906
Soil17.scaffold_918557319_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4143.0,1570,697,44.39490445859873
Soil17.scaffold_918557319_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3947.0,1631,641,39.30104230533415
Soil17.scaffold_918557319_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4127.0,1581,683,43.20050600885516
Soil17.scaffold_918557319_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4008.0,1591,658,41.35763670647392
Soil17.scaffold_918557319_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4037.0,1569,663,42.25621414913958
Soil17.scaffold_918557319_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4024.0,1572,661,42.04834605597965
Soil17.scaffold_918557319_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,4000.0,1587,655,41.27284183994959
Soil17.scaffold_918557319_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,3903.0,1599,649,40.58786741713571
Soil17.scaffold_918557319_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,4071.0,1591,668,41.98617221873036
Soil17.scaffold_1202428475_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4024.0,1619,657,40.580605311920934
Soil17.scaffold_1202428475_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3986.0,1632,652,39.950980392156865
Soil17.scaffold_1202428475_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4917.0,1504,831,55.25265957446809
Soil17.scaffold_1202428475_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,3980.0,1632,643,39.39950980392157
Soil17.scaffold_1202428475_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4911.0,1499,833,55.570380253502336
Soil17.scaffold_1202428475_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4770.0,1532,799,52.15404699738904
Soil17.scaffold_1202428475_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5274.0,1458,912,62.55144032921811
Soil17.scaffold_1202428475_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,5057.0,1477,866,58.632362897765745
Soil17.scaffold_1202428475_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5175.0,1488,893,60.01344086021505
Soil17.scaffold_1202428475_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5410.0,1433,933,65.10816468946267
Soil17.scaffold_1202428475_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4293.0,1609,710,44.126786824114355
Soil17.scaffold_1202428475_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4273.0,1602,704,43.94506866416979
Soil17.scaffold_1202428475_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4333.0,1580,715,45.25316455696203
Soil17.scaffold_1202428475_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4438.0,1582,746,47.15549936788875
Soil17.scaffold_1202428475_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4271.0,1608,705,43.843283582089555
Soil17.scaffold_1202428475_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4398.0,1568,735,46.875
Soil17.scaffold_1202428475_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4236.0,1633,709,43.417023882424985
Soil17.scaffold_1202428475_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4212.0,1603,705,43.98003742981909
Soil17.scaffold_1202428475_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4019.0,1679,664,39.5473496128648
Soil17.scaffold_1202428475_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4163.0,1626,691,42.4969249692497
Soil17.scaffold_1202428475_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4066.0,1620,660,40.74074074074074
Soil17.scaffold_1202428475_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4121.0,1617,683,42.2387136672851
Soil17.scaffold_1202428475_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4101.0,1633,673,41.2124923453766
